6,1985,New Brunswick: Education and reading,38.1
6,1985,New Brunswick: Alcoholic beverages,67
6,1985,Quebec: Education and reading,40.9
6,1985,Quebec: Alcoholic beverages,54.1
6,1985,Ontario: Education and reading,34.3
6,1985,Ontario: Alcoholic beverages,56.5
6,1985,Manitoba: Education and reading,39.3
6,1985,Manitoba: Alcoholic beverages,62
6,1985,Saskatchewan: Education and reading,36
6,1985,Saskatchewan: Alcoholic beverages,60.3
6,1985,Alberta: Education and reading,34.8
6,1985,Alberta: Alcoholic beverages,48.9
6,1985,British Columbia: Education and reading,44.1
6,1985,British Columbia: Alcoholic beverages,56.7
7,1985,Canada: Education and reading,37.1
7,1985,Canada: Alcoholic beverages,55.9
7,1985,Newfoundland and Labrador: Education and reading,39.6
7,1985,Newfoundland and Labrador: Alcoholic beverages,63.6
7,1985,Prince Edward Island: Education and reading,41.8
7,1985,Prince Edward Island: Alcoholic beverages,61
7,1985,Nova Scotia: Education and reading,36.7
7,1985,Nova Scotia: Alcoholic beverages,64.3
7,1985,New Brunswick: Education and reading,38.5
7,1985,New Brunswick: Alcoholic beverages,67.1
7,1985,Quebec: Education and reading,40.9
7,1985,Quebec: Alcoholic beverages,53.9
7,1985,Ontario: Education and reading,34.5
7,1985,Ontario: Alcoholic beverages,57
7,1985,Manitoba: Education and reading,39.3
7,1985,Manitoba: Alcoholic beverages,62
7,1985,Saskatchewan: Education and reading,36
7,1985,Saskatchewan: Alcoholic beverages,60.3
7,1985,Alberta: Education and reading,34.9
7,1985,Alberta: Alcoholic beverages,49.8
7,1985,British Columbia: Education and reading,44.4
7,1985,British Columbia: Alcoholic beverages,56.8
8,1985,Canada: Education and reading,37.2
8,1985,Canada: Alcoholic beverages,56.3
8,1985,Newfoundland and Labrador: Education and reading,39.6
8,1985,Newfoundland and Labrador: Alcoholic beverages,63.8
8,1985,Prince Edward Island: Education and reading,41.8
8,1985,Prince Edward Island: Alcoholic beverages,61.3
8,1985,Nova Scotia: Education and reading,37.1
8,1985,Nova Scotia: Alcoholic beverages,64.5
8,1985,New Brunswick: Education and reading,38.8
8,1985,New Brunswick: Alcoholic beverages,67.6
8,1985,Quebec: Education and reading,40.9
8,1985,Quebec: Alcoholic beverages,54
8,1985,Ontario: Education and reading,34.6
8,1985,Ontario: Alcoholic beverages,57.3
8,1985,Manitoba: Education and reading,39.5
8,1985,Manitoba: Alcoholic beverages,62.5
8,1985,Saskatchewan: Education and reading,36.2
8,1985,Saskatchewan: Alcoholic beverages,60.8
8,1985,Alberta: Education and reading,35
8,1985,Alberta: Alcoholic beverages,50.1
8,1985,British Columbia: Education and reading,44.5
8,1985,British Columbia: Alcoholic beverages,56.9
9,1985,Canada: Education and reading,38.1
9,1985,Canada: Alcoholic beverages,56.3
9,1985,Newfoundland and Labrador: Education and reading,41.3
9,1985,Newfoundland and Labrador: Alcoholic beverages,63.8
9,1985,Prince Edward Island: Education and reading,43.3
9,1985,Prince Edward Island: Alcoholic beverages,61.3
9,1985,Nova Scotia: Education and reading,37.9
9,1985,Nova Scotia: Alcoholic beverages,65.1
9,1985,New Brunswick: Education and reading,39.9
9,1985,New Brunswick: Alcoholic beverages,67.6
9,1985,Quebec: Education and reading,41.4
9,1985,Quebec: Alcoholic beverages,54
9,1985,Ontario: Education and reading,35.5
9,1985,Ontario: Alcoholic beverages,57.3
9,1985,Manitoba: Education and reading,40.4
9,1985,Manitoba: Alcoholic beverages,62.9
9,1985,Saskatchewan: Education and reading,37.5
9,1985,Saskatchewan: Alcoholic beverages,60.8
9,1985,Alberta: Education and reading,35.5
9,1985,Alberta: Alcoholic beverages,50.1
9,1985,British Columbia: Education and reading,46.6
9,1985,British Columbia: Alcoholic beverages,56.7
10,1985,Canada: Education and reading,38.4
10,1985,Canada: Alcoholic beverages,56.6
10,1985,Newfoundland and Labrador: Education and reading,41.6
10,1985,Newfoundland and Labrador: Alcoholic beverages,64.1
10,1985,Prince Edward Island: Education and reading,43.6
10,1985,Prince Edward Island: Alcoholic beverages,61.7
10,1985,Nova Scotia: Education and reading,38.3
10,1985,Nova Scotia: Alcoholic beverages,65.1
10,1985,New Brunswick: Education and reading,40
