1988,Canada,Paper plastic and aluminum foil supplies,67.4
1988,Newfoundland and Labrador,Paper plastic and aluminum foil supplies,75.9
1988,Prince Edward Island,Paper plastic and aluminum foil supplies,61.0
1988,Nova Scotia,Paper plastic and aluminum foil supplies,69.3
1988,New Brunswick,Paper plastic and aluminum foil supplies,69.8
1988,Quebec,Paper plastic and aluminum foil supplies,73.8
1988,Ontario,Paper plastic and aluminum foil supplies,68.6
1988,Manitoba,Paper plastic and aluminum foil supplies,63.0
1988,Saskatchewan,Paper plastic and aluminum foil supplies,63.5
1988,Alberta,Paper plastic and aluminum foil supplies,59.1
1988,British Columbia,Paper plastic and aluminum foil supplies,58.7
1988,Canada,Paper plastic and aluminum foil supplies,67.5
1988,Newfoundland and Labrador,Paper plastic and aluminum foil supplies,74.8
1988,Prince Edward Island,Paper plastic and aluminum foil supplies,62.1
1988,Nova Scotia,Paper plastic and aluminum foil supplies,70.5
1988,New Brunswick,Paper plastic and aluminum foil supplies,70.8
1988,Quebec,Paper plastic and aluminum foil supplies,73.5
1988,Ontario,Paper plastic and aluminum foil supplies,68.8
1988,Manitoba,Paper plastic and aluminum foil supplies,62.7
1988,Saskatchewan,Paper plastic and aluminum foil supplies,63.4
1988,Alberta,Paper plastic and aluminum foil supplies,59.1
1988,British Columbia,Paper plastic and aluminum foil supplies,58.7
1988,Canada,Paper plastic and aluminum foil supplies,68.5
1988,Newfoundland and Labrador,Paper plastic and aluminum foil supplies,75.8
1988,Prince Edward Island,Paper plastic and aluminum foil supplies,63.8
1988,Nova Scotia,Paper plastic and aluminum foil supplies,71.4
1988,New Brunswick,Paper plastic and aluminum foil supplies,70.4
1988,Quebec,Paper plastic and aluminum foil supplies,73.8
1988,Ontario,Paper plastic and aluminum foil supplies,70.2
1988,Manitoba,Paper plastic and aluminum foil supplies,63.7
1988,Saskatchewan,Paper plastic and aluminum foil supplies,63.9
1988,Alberta,Paper plastic and aluminum foil supplies,59.4
1988,British Columbia,Paper plastic and aluminum foil supplies,60.2
1988,Canada,Paper plastic and aluminum foil supplies,69.3
1988,Newfoundland and Labrador,Paper plastic and aluminum foil supplies,79.6
1988,Prince Edward Island,Paper plastic and aluminum foil supplies,63.8
1988,Nova Scotia,Paper plastic and aluminum foil supplies,71.4
1988,New Brunswick,Paper plastic and aluminum foil supplies,68.2
