1988,Canada,Home entertainment equipment parts and services,106.9
1988,Newfoundland and Labrador,Home entertainment equipment parts and services,106.9
1988,Prince Edward Island,Home entertainment equipment parts and services,105.7
1988,Nova Scotia,Home entertainment equipment parts and services,113.8
1988,New Brunswick,Home entertainment equipment parts and services,120.7
1988,Quebec,Home entertainment equipment parts and services,113.9
1988,Ontario,Home entertainment equipment parts and services,105.6
1988,Manitoba,Home entertainment equipment parts and services,102.8
1988,Saskatchewan,Home entertainment equipment parts and services,111.2
1988,Alberta,Home entertainment equipment parts and services,104.5
1988,British Columbia,Home entertainment equipment parts and services,100.7
1988,Canada,Home entertainment equipment parts and services,108.1
1988,Newfoundland and Labrador,Home entertainment equipment parts and services,106.2
1988,Prince Edward Island,Home entertainment equipment parts and services,105.5
1988,Nova Scotia,Home entertainment equipment parts and services,117.4
1988,New Brunswick,Home entertainment equipment parts and services,123.2
1988,Quebec,Home entertainment equipment parts and services,114.0
1988,Ontario,Home entertainment equipment parts and services,107.3
1988,Manitoba,Home entertainment equipment parts and services,103.4
1988,Saskatchewan,Home entertainment equipment parts and services,111.1
1988,Alberta,Home entertainment equipment parts and services,106.5
1988,British Columbia,Home entertainment equipment parts and services,101.0
1988,Canada,Home entertainment equipment parts and services,108.3
1988,Newfoundland and Labrador,Home entertainment equipment parts and services,106.2
1988,Prince Edward Island,Home entertainment equipment parts and services,105.5
1988,Nova Scotia,Home entertainment equipment parts and services,117.4
1988,New Brunswick,Home entertainment equipment parts and services,123.2
1988,Quebec,Home entertainment equipment parts and services,114.1
1988,Ontario,Home entertainment equipment parts and services,107.6
1988,Manitoba,Home entertainment equipment parts and services,103.4
1988,Saskatchewan,Home entertainment equipment parts and services,111.2
1988,Alberta,Home entertainment equipment parts and services,106.5
1988,British Columbia,Home entertainment equipment parts and services,101.1
1988,Canada,Home entertainment equipment parts and services,108.8
1988,Newfoundland and Labrador,Home entertainment equipment parts and services,105.4
1988,Prince Edward Island,Home entertainment equipment parts and services,108.0
1988,Nova Scotia,Home entertainment equipment parts and services,117.4
1988,New Brunswick,Home entertainment equipment parts and services,124.5
1988,Quebec,Home entertainment equipment parts and services,115.0
1988,Ontario,Home entertainment equipment parts and services,108.1
1988,Manitoba,Home entertainment equipment parts and services,103.2
1988,Saskatchewan,Home entertainment equipment parts and services,111.8
1988,Alberta,Home entertainment equipment parts and services,106.7
1988,British Columbia,Home entertainment equipment parts and services,101.9
1988,Canada,Home entertainment equipment parts and services,109.2
1988,Newfoundland and Labrador,Home entertainment equipment parts and services,105.4
1988,Prince Edward Island,Home entertainment equipment parts and services,108.0
