1988,Canada,Purchase and leasing of passenger vehicles,72.4
1988,Newfoundland and Labrador,Purchase and leasing of passenger vehicles,73.3
1988,Prince Edward Island,Purchase and leasing of passenger vehicles,72.6
1988,Nova Scotia,Purchase and leasing of passenger vehicles,72.7
1988,New Brunswick,Purchase and leasing of passenger vehicles,73.6
1988,Quebec,Purchase and leasing of passenger vehicles,73.8
1988,Ontario,Purchase and leasing of passenger vehicles,71.6
1988,Manitoba,Purchase and leasing of passenger vehicles,70.1
1988,Saskatchewan,Purchase and leasing of passenger vehicles,72.2
1988,Alberta,Purchase and leasing of passenger vehicles,71.7
1988,British Columbia,Purchase and leasing of passenger vehicles,71.8
1988,Canada,Purchase and leasing of passenger vehicles,72.6
1988,Newfoundland and Labrador,Purchase and leasing of passenger vehicles,73.3
1988,Prince Edward Island,Purchase and leasing of passenger vehicles,72.6
1988,Nova Scotia,Purchase and leasing of passenger vehicles,72.7
1988,New Brunswick,Purchase and leasing of passenger vehicles,73.7
1988,Quebec,Purchase and leasing of passenger vehicles,74.0
1988,Ontario,Purchase and leasing of passenger vehicles,71.7
1988,Manitoba,Purchase and leasing of passenger vehicles,70.2
1988,Saskatchewan,Purchase and leasing of passenger vehicles,72.3
1988,Alberta,Purchase and leasing of passenger vehicles,71.9
1988,British Columbia,Purchase and leasing of passenger vehicles,72.1
1988,Canada,Purchase and leasing of passenger vehicles,72.6
1988,Newfoundland and Labrador,Purchase and leasing of passenger vehicles,73.3
1988,Prince Edward Island,Purchase and leasing of passenger vehicles,72.7
1988,Nova Scotia,Purchase and leasing of passenger vehicles,72.7
1988,New Brunswick,Purchase and leasing of passenger vehicles,73.7
1988,Quebec,Purchase and leasing of passenger vehicles,74.1
1988,Ontario,Purchase and leasing of passenger vehicles,71.8
1988,Manitoba,Purchase and leasing of passenger vehicles,70.3
1988,Saskatchewan,Purchase and leasing of passenger vehicles,72.4
1988,Alberta,Purchase and leasing of passenger vehicles,72.0
1988,British Columbia,Purchase and leasing of passenger vehicles,72.2
1988,Canada,Purchase and leasing of passenger vehicles,72.3
1988,Newfoundland and Labrador,Purchase and leasing of passenger vehicles,73.0
1988,Prince Edward Island,Purchase and leasing of passenger vehicles,72.8
1988,Nova Scotia,Purchase and leasing of passenger vehicles,72.3
1988,New Brunswick,Purchase and leasing of passenger vehicles,73.7
1988,Quebec,Purchase and leasing of passenger vehicles,73.7
1988,Ontario,Purchase and leasing of passenger vehicles,71.6
1988,Manitoba,Purchase and leasing of passenger vehicles,70.2
1988,Saskatchewan,Purchase and leasing of passenger vehicles,72.1
1988,Alberta,Purchase and leasing of passenger vehicles,71.1
1988,British Columbia,Purchase and leasing of passenger vehicles,71.6
1988,Canada,Purchase and leasing of passenger vehicles,72.3
1988,Newfoundland and Labrador,Purchase and leasing of passenger vehicles,72.6
1988,Prince Edward Island,Purchase and leasing of passenger vehicles,72.3
1988,Nova Scotia,Purchase and leasing of passenger vehicles,71.8
1988,New Brunswick,Purchase and leasing of passenger vehicles,73.2
1988,Quebec,Purchase and leasing of passenger vehicles,73.3
1988,Ontario,Purchase and leasing of passenger vehicles,72.3
1988,Manitoba,Purchase and leasing of passenger vehicles,69.9
1988,Saskatchewan,Purchase and leasing of passenger vehicles,71.8
1988,Alberta,Purchase and leasing of passenger vehicles,70.8
1988,British Columbia,Purchase and leasing of passenger vehicles,71.3
1988,Canada,Purchase and leasing of passenger vehicles,72.4
1988,Newfoundland and Labrador,Purchase and leasing of passenger vehicles,73.0
1988,Prince Edward Island,Purchase and leasing of passenger vehicles,72.4
1988,Nova Scotia,Purchase and leasing of passenger vehicles,72.2
1988,New Brunswick,Purchase and leasing of passenger vehicles,73.5
1988,Quebec,Purchase and leasing of passenger vehicles,73.4
1988,Ontario,Purchase and leasing of passenger vehicles,72.1
1988,Manitoba,Purchase and leasing of passenger vehicles,70.0
1988,Saskatchewan,Purchase and leasing of passenger vehicles,71.8
1988,Alberta,Purchase and leasing of passenger vehicles,70.9
1988,British Columbia,Purchase and leasing of passenger vehicles,71.8
1988,Canada,Purchase and leasing of passenger vehicles,72.6
1988,Newfoundland and Labrador,Purchase and leasing of passenger vehicles,73.3
1988,Prince Edward Island,Purchase and leasing of passenger vehicles,72.6
1988,Nova Scotia,Purchase and leasing of passenger vehicles,72.3
1988,New Brunswick,Purchase and leasing of passenger vehicles,73.7
1988,Quebec,Purchase and leasing of passenger vehicles,73.7
1988,Ontario,Purchase and leasing of passenger vehicles,72.4
1988,Manitoba,Purchase and leasing of passenger vehicles,70.2
1988,Saskatchewan,Purchase and leasing of passenger vehicles,72.0
1988,Alberta,Purchase and leasing of passenger vehicles,71.0
1988,British Columbia,Purchase and leasing of passenger vehicles,71.9
1988,Canada,Purchase and leasing of passenger vehicles,72.6
1988,Newfoundland and Labrador,Purchase and leasing of passenger vehicles,73.3
1988,Prince Edward Island,Purchase and leasing of passenger vehicles,72.7
1988,Nova Scotia,Purchase and leasing of passenger vehicles,72.2
1988,New Brunswick,Purchase and leasing of passenger vehicles,73.7
1988,Quebec,Purchase and leasing of passenger vehicles,73.5
1988,Ontario,Purchase and leasing of passenger vehicles,72.5
1988,Manitoba,Purchase and leasing of passenger vehicles,70.3
1988,Saskatchewan,Purchase and leasing of passenger vehicles,71.9
1988,Alberta,Purchase and leasing of passenger vehicles,71.1
1988,British Columbia,Purchase and leasing of passenger vehicles,71.8
1988,Canada,Purchase and leasing of passenger vehicles,72.6
1988,Newfoundland and Labrador,Purchase and leasing of passenger vehicles,73.3
1988,Prince Edward Island,Purchase and leasing of passenger vehicles,72.7
1988,Nova Scotia,Purchase and leasing of passenger vehicles,72.2
